objectID,ra,dec,total_votes,imgID,morphology,edgeon,spiral
587736940914671838,231.2476959228516,29.566436767578125,176,101779,smooth,no,no
587736940914737439,231.47511291503903,29.464401245117188,172,101781,features,no,spiral
587736940914868453,231.8121490478516,29.33099365234375,297,101786,features,no,spiral
587736940914934022,231.8801422119141,29.22686004638672,127,101788,smooth,no,no
587736941443678302,211.5444183349609,36.77166366577149,213,101792,features,no,spiral
587736941443678315,211.5793609619141,36.83356857299805,228,101793,features,no,spiral
587736941443678369,211.6332550048828,36.67374420166016,329,101794,features,no,spiral
587736941443809449,211.9737701416016,36.65338134765625,190,101795,features,no,spiral
587736941444071543,212.5888519287109,36.54458618164063,147,101796,smooth,no,spiral
587725552281976904,160.42404174804688,66.00965118408203,136,10180,smooth,no,no
587736941444530342,213.8054351806641,36.16868209838867,160,101802,features,no,spiral
587736941444530422,213.9597320556641,36.25202178955078,260,101804,features,no,spiral
587736941444530429,213.9510498046875,36.217384338378906,177,101805,features,no,spiral
587736941444595860,214.0774383544922,36.21451187133789,356,101809,features,no,spiral
587736941444595902,214.09841918945312,36.14157104492188,288,101811,features,no,spiral
587736941444727002,214.44284057617188,36.11903762817383,189,101812,features,no,spiral
587736941445120094,215.55030822753903,35.797855377197266,147,101817,smooth,no,no
587736941445447707,216.2882843017578,35.421165466308594,148,101819,smooth,no,no
587725552282239090,161.73101806640625,66.31476593017578,385,10182,features,no,spiral
587736941445513259,216.56103515625,35.518150329589844,152,101820,smooth,no,no
587736941445709912,217.0879669189453,35.40571975708008,247,101822,features,no,spiral
587736941445840933,217.3876953125,35.280975341796875,147,101823,smooth,no,no
587736941445841107,217.3979949951172,35.132537841796875,140,101824,features,no,spiral
587736941445972164,217.69387817382807,35.0097770690918,149,101826,smooth,no,no
587736941446627465,219.3436737060547,34.58466339111328,267,101831,features,no,spiral
587736941446758533,219.6922149658203,34.48961639404297,174,101832,features,no,spiral
587736941446824046,219.8877410888672,34.39141845703125,291,101833,features,no,spiral
587736941447020758,220.535888671875,34.29032897949219,145,101834,features,no,spiral
587736941447151786,220.7951202392578,34.04477310180664,303,101838,features,no,spiral
587736941447282801,221.02114868164065,34.00482177734375,161,101839,smooth,no,no
587725552282632304,163.85763549804688,66.69001770019531,151,10184,smooth,no,spiral
587736941447348401,221.325439453125,33.90653610229492,204,101840,features,no,spiral
587736941447741534,222.2102508544922,33.62953567504883,153,101842,smooth,no,no
587736941447807021,222.3875274658203,33.50590133666992,152,101845,smooth,no,no
587736941447807102,222.3793029785156,33.597938537597656,271,101846,features,no,spiral
587736941447872584,222.662353515625,33.45117950439453,182,101848,features,no,spiral
587736941447872633,222.6024169921875,33.59638977050781,141,101849,features,no,spiral
587736941447872712,222.65257263183597,33.45439529418945,154,101850,features,yes,spiral
587736941447938270,222.81301879882807,33.50167465209961,178,101851,features,no,spiral
587736941448134866,223.2940826416016,33.25454330444336,132,101853,smooth,no,no
587736941448396912,223.9953155517578,33.06296920776367,141,101856,smooth,no,no
587736941448397003,223.92758178710935,33.06995391845703,236,101857,features,no,spiral
587736941448397016,223.95542907714844,33.09901428222656,294,101858,features,no,spiral
587736941448397085,224.0345764160156,33.06632995605469,174,101861,features,no,no
587736941448593605,224.36241149902344,32.869590759277344,145,101862,smooth,no,no
587736941448593654,224.44268798828125,32.91456604003906,193,101863,features,no,spiral
587736941449052341,225.4768524169922,32.37901306152344,285,101868,features,no,spiral
587736941449183491,225.92184448242188,32.315467834472656,393,101870,features,no,spiral
587736941449248967,225.97750854492188,32.19449615478516,163,101871,features,no,spiral
587736941449314453,226.20068359375,32.257747650146484,303,101872,features,no,spiral
587736941449380056,226.3404235839844,32.17159652709961,406,101873,features,no,spiral
587736941449511076,226.67535400390625,32.07223892211914,360,101876,features,no,spiral
587736941449773279,227.3695831298828,31.764802932739254,240,101878,features,no,spiral
587736941449838757,227.38038635253903,31.561288833618164,291,101879,features,no,spiral
587725552282959971,165.52610778808594,66.89772033691406,130,10188,smooth,no,no
587736941449969916,227.79409790039065,31.56772804260254,277,101881,features,no,spiral
587736941450035494,227.96827697753903,31.42538452148437,270,101883,features,no,spiral
587736941450232097,228.4406890869141,31.190305709838867,204,101885,features,no,spiral
587736941450363082,228.7816925048828,31.11898422241211,120,101887,smooth,no,no
587736941450428626,228.8491973876953,31.04855728149414,183,101889,features,no,spiral
587725552283287647,167.32839965820312,67.01654815673828,132,10189,smooth,no,no
587736941450428715,228.9696502685547,31.047948837280277,175,101891,features,yes,spiral
587736941450494126,228.9754943847656,30.980396270751957,157,101892,features,no,spiral
587736941450625187,229.2722930908203,30.771881103515625,156,101895,smooth,no,no
587736941450690589,229.4531707763672,30.84679412841797,118,101896,features,no,no
587736941450690653,229.50411987304688,30.69015884399414,323,101897,features,no,spiral
587736941450690793,229.5039825439453,30.712421417236328,262,101898,features,no,spiral
587722983355908308,191.97946166992188,0.0598711818456649,260,1019,features,no,spiral
587725552283287681,167.50967407226562,66.98799896240234,257,10190,features,no,spiral
587736941450821689,229.83143615722656,30.716535568237305,161,101900,smooth,no,no
587736941450821850,229.82583618164065,30.556001663208008,155,101901,features,no,spiral
587736941450887334,229.9447021484375,30.677032470703125,366,101902,features,no,spiral
587736941450887456,230.0024871826172,30.529447555541992,137,101904,smooth,no,spiral
587736941450887470,230.0809783935547,30.628944396972656,244,101905,features,no,spiral
587736941450952767,230.15924072265625,30.471710205078125,332,101906,features,no,spiral
587736941450952904,230.16796875,30.5324649810791,152,101907,smooth,no,spiral
587736941450952918,230.120361328125,30.41046905517578,287,101908,features,no,spiral
587736941450952947,230.1904296875,30.494966506958008,128,101909,smooth,no,no
587725552283484264,168.426513671875,67.26253509521484,119,10191,features,no,spiral
587736941450952953,230.2202911376953,30.536130905151367,145,101910,smooth,no,no
587736941451018287,230.2988739013672,30.498640060424805,330,101913,features,no,spiral
587736941451018371,230.28042602539065,30.541746139526367,146,101915,features,no,spiral
587736941451018412,230.22552490234372,30.39290809631348,337,101916,features,no,spiral
587736941451018423,230.31016540527344,30.523048400878903,218,101917,features,no,spiral
587736941451018516,230.3273162841797,30.392061233520508,157,101919,features,yes,no
587736941451149337,230.52294921875,30.2789306640625,146,101922,smooth,no,no
587736941711327298,209.45335388183597,37.3393440246582,227,101924,features,no,spiral
587736941711327412,209.4884490966797,37.30727005004883,142,101928,smooth,no,no
587736941980221448,210.78826904296875,37.48027420043945,228,101930,features,no,spiral
587736941980614762,211.87696838378903,37.1166877746582,248,101931,features,no,spiral
587736941980614837,211.9686584472656,37.08878326416016,141,101932,smooth,no,no
587736941980745892,212.27745056152344,37.133575439453125,140,101934,smooth,no,no
587736941980942504,212.8428955078125,36.88056945800781,155,101935,smooth,no,no
587736941981007991,212.88491821289065,36.810302734375,162,101937,features,yes,spiral
587736941981139075,213.33004760742188,36.82186126708984,246,101938,features,no,spiral
587736941981466800,214.2628326416016,36.490013122558594,129,101941,smooth,no,no
587736941981663370,214.8094024658203,36.3593864440918,151,101944,smooth,no,no
587736941981860005,215.30540466308597,36.14833068847656,204,101945,features,no,no
587736941981991113,215.6156311035156,36.219486236572266,272,101946,features,no,spiral
587736941981991160,215.701416015625,36.176307678222656,152,101947,smooth,no,no
587736941982122090,216.0430908203125,35.940223693847656,144,101950,smooth,no,no
587736941982187689,216.08169555664065,36.01274490356445,135,101952,features,no,spiral
587736941982580894,217.24447631835935,35.73499298095703,175,101958,features,no,spiral
587736941983039512,218.4148406982422,35.31203842163086,135,101969,smooth,no,no
587736941983170683,218.8045959472656,35.284461975097656,127,101970,features,no,spiral
587736941983236183,218.93397521972656,35.076148986816406,149,101971,smooth,no,no
587736941983826181,220.5149383544922,34.58700180053711,224,101977,features,no,spiral
587736941984022634,220.8684844970703,34.480247497558594,319,101979,features,no,spiral
587736941984219345,221.4034576416016,34.310909271240234,132,101982,smooth,no,no
587736941984612599,222.5175628662109,33.9434700012207,306,101986,features,no,spiral
587736941984678045,222.58164978027344,33.8954963684082,333,101988,features,no,spiral
587725552283877471,170.5047607421875,67.44808197021484,296,10199,features,no,spiral
587736941985071326,223.6622009277344,33.47154235839844,136,101991,smooth,no,no
587736941985136875,223.8164825439453,33.60110855102539,328,101993,features,no,spiral
587736941985202384,224.0093994140625,33.545345306396484,298,101994,features,no,spiral
587736941985333518,224.4120330810547,33.404090881347656,157,101997,features,no,spiral
587736941985398909,224.37245178222656,33.241695404052734,172,101998,smooth,no,no
587736941985464355,224.60101318359372,33.20108795166016,151,101999,features,no,spiral
587722981748375756,198.9683990478516,-1.105441331863403,192,102,features,no,spiral
587722983355973770,192.0745086669922,0.0651986375451088,170,1020,features,no,spiral
587725552283877480,170.54478454589844,67.40325927734375,183,10200,features,no,spiral
587736941985464464,224.57296752929688,33.16814041137695,148,102000,smooth,no,spiral
587736941985464477,224.60903930664065,33.22752380371094,159,102002,features,no,spiral
587736941985595530,224.89208984375,33.07180404663086,386,102003,features,no,spiral
587736941985792237,225.40138244628903,32.83052062988281,237,102004,features,no,spiral
587736941985923278,225.70623779296875,32.72032165527344,156,102005,features,no,spiral
587736941986054356,226.0577850341797,32.6950798034668,179,102006,features,no,spiral
587736941986119877,226.29293823242188,32.670772552490234,183,102007,features,no,spiral
587725552283877502,170.6385498046875,67.35374450683594,145,10201,smooth,no,no
587736941986185422,226.388427734375,32.629432678222656,168,102010,features,no,no
587736941986316449,226.7665863037109,32.50237274169922,168,102014,features,no,spiral
587736941986840830,227.9752960205078,31.78351211547852,134,102017,smooth,no,spiral
587736941987102882,228.60433959960935,31.69047164916992,170,102018,features,no,no
587736941987102969,228.72384643554688,31.656702041625977,170,102019,smooth,no,spiral
587736941987233974,228.91009521484372,31.49923324584961,156,102021,features,no,spiral
587736941987299406,229.03553771972656,31.338468551635746,125,102024,smooth,no,no
587736941987299579,229.1310272216797,31.407405853271484,179,102026,features,no,spiral
587736941987364966,229.27745056152344,31.348163604736328,217,102029,features,yes,spiral
587725552284205180,172.77000427246094,67.50102996826172,129,10203,smooth,no,no
587736941987365124,229.2679748535156,31.33517265319824,162,102030,features,no,spiral
587736941987365159,229.3438262939453,31.36869239807129,370,102031,features,no,spiral
587736941987430588,229.3732147216797,31.331212997436523,204,102032,features,no,spiral
587736941987496108,229.5394287109375,31.293407440185547,132,102033,smooth,no,no
587736941987627210,229.9019775390625,31.190128326416016,133,102039,smooth,no,no
587736941987692660,229.958740234375,31.040283203125,258,102040,features,no,spiral
587736941987758268,230.14671325683597,30.982881546020508,249,102045,features,no,spiral
587736941987823692,230.4115447998047,30.84370994567871,138,102046,smooth,no,spiral
587736941987823802,230.32655334472656,30.833023071289062,136,102048,smooth,no,no
587736941987889181,230.41261291503903,30.749313354492188,258,102049,features,no,spiral
587725552284401779,173.86566162109375,67.70866394042969,135,10205,features,no,spiral
587736941987954781,230.71356201171875,30.82212448120117,142,102056,smooth,no,no
587736941987954951,230.6005401611328,30.669334411621094,146,102060,features,yes,spiral
587736941988020352,230.72476196289065,30.655067443847656,299,102063,features,no,spiral
587725552284467298,174.0194091796875,67.61963653564453,262,10207,features,no,spiral
587736941988347935,231.5647125244141,30.38772392272949,280,102071,features,no,spiral
587736941988413611,231.72146606445312,30.337512969970703,144,102072,smooth,no,no
587736941988413624,231.6851959228516,30.25423622131348,145,102074,smooth,no,spiral
587736941988413683,231.7213897705078,30.207014083862305,345,102075,features,no,spiral
587736941988544709,232.04014587402344,30.199426651000977,259,102077,features,no,spiral
587736941988610226,232.1612701416016,30.138029098510746,204,102079,features,no,spiral
587725552284467318,174.05133056640625,67.67404174804688,135,10208,smooth,no,spiral
587736941988741259,232.43167114257807,29.878755569458008,209,102080,features,no,spiral
587736941988806689,232.5574951171875,29.797361373901367,158,102081,features,no,no
587736941988806866,232.5652008056641,29.78587532043457,147,102082,smooth,no,no
587736941989003486,233.1278076171875,29.70863342285156,230,102084,features,no,spiral
587736941989068891,233.19129943847656,29.526615142822266,302,102086,features,no,spiral
587736941989069141,233.2734375,29.5113468170166,256,102087,features,no,spiral
587736941989134477,233.3196258544922,29.46372413635254,292,102089,features,no,spiral
587736941989134478,233.3224639892578,29.46247100830078,236,102090,features,no,spiral
587736941989134542,233.33721923828125,29.424360275268555,169,102091,features,no,spiral
587736941989134639,233.4367828369141,29.414064407348636,158,102092,features,yes,no
587736941989134663,233.42776489257807,29.3752498626709,135,102093,features,no,spiral
587736941989200199,233.58950805664065,29.41018486022949,306,102094,features,no,spiral
587736941989265606,233.6497344970703,29.313745498657227,125,102096,smooth,no,no
587736941989265665,233.68630981445312,29.319171905517575,143,102097,smooth,no,no
587736941989331171,233.8418884277344,29.21551513671875,174,102098,features,no,spiral
587736941989396709,234.0653076171875,29.26055145263672,362,102099,features,no,spiral
587722983356039315,192.20851135253903,0.1164545565843582,146,1021,smooth,no,no
587736941989462182,234.0649871826172,29.110448837280277,274,102100,features,no,spiral
587736941989658932,234.60130310058597,28.869308471679688,358,102102,features,no,spiral
587736941989724238,234.7734222412109,28.761341094970703,125,102104,smooth,no,no
587736941989789985,234.96653747558597,28.79245948791504,141,102108,features,no,no
587736941989920863,235.1526336669922,28.5124568939209,307,102109,features,no,spiral
587725552284598376,174.86343383789062,67.77462005615234,140,10211,features,no,spiral
587736941989986661,235.38595581054688,28.55937385559082,217,102111,features,no,spiral
587736941990117645,235.68589782714844,28.40535926818848,202,102112,features,no,no
587736941990248578,236.0063323974609,28.27701568603516,350,102117,features,no,spiral
587736941990379670,236.259521484375,28.182043075561523,314,102118,features,no,spiral
587736941990445333,236.3609771728516,28.011926651000977,165,102120,features,yes,no
587736941990445437,236.45574951171875,27.99935340881348,148,102122,smooth,no,no
587736941990510641,236.53158569335935,27.99604606628418,185,102123,features,yes,no
587736941990576423,236.68544006347656,27.884540557861328,125,102128,smooth,no,no
587725552284663932,175.38360595703125,67.74695587158203,122,10213,smooth,no,no
587736941990641919,236.8161163330078,27.71698570251465,225,102132,features,no,spiral
587736941990641925,236.89617919921875,27.80731773376465,166,102133,smooth,no,no
587736941991100500,237.8679656982422,27.286840438842773,135,102138,smooth,no,no
587725552284663951,175.4368438720703,67.7983627319336,274,10214,features,no,spiral
587736941991166139,237.9710235595703,27.2426700592041,281,102140,features,no,spiral
587736941991166184,238.0333709716797,27.23346900939941,303,102141,features,no,spiral
587736941991231506,238.0199737548828,27.05340003967285,150,102142,features,no,spiral
587736941991231733,238.12327575683597,27.085865020751957,166,102144,smooth,no,no
587736941991231765,238.1827087402344,27.110885620117188,290,102145,features,no,spiral
587736941991231791,238.1498565673828,27.004377365112305,176,102146,features,no,spiral
587736941991362894,238.4544219970703,26.92247772216797,154,102150,smooth,no,no
587736941991362946,238.49267578125,26.908981323242188,157,102151,smooth,no,no
587736941991428364,238.5429229736328,26.912111282348636,172,102153,features,no,spiral
587736941991428445,238.57406616210935,26.793088912963867,405,102157,features,no,spiral
587736941991690535,239.10958862304688,26.46382141113281,271,102163,features,no,spiral
587736941991690539,239.10470581054688,26.45352554321289,445,102165,features,no,spiral
587736941991952702,239.7169342041016,26.13556289672852,376,102167,features,no,spiral
587725552284729466,175.5812225341797,67.78675079345703,280,10217,features,no,spiral
587736941992214855,240.2747039794922,25.849098205566406,177,102179,smooth,no,spiral
587736941992280334,240.30596923828125,25.78640556335449,182,102180,features,no,spiral
587736941992280396,240.4596099853516,25.888872146606445,160,102181,features,no,spiral
587736941992280428,240.43060302734372,25.77865982055664,163,102182,features,no,spiral
587736941992345612,240.48733520507807,25.79065704345703,321,102183,features,no,spiral
587736941992345773,240.46905517578125,25.75113868713379,119,102184,smooth,no,spiral
587736941992411229,240.6261749267578,25.60161399841309,208,102186,features,no,spiral
587736941992542597,240.96829223632807,25.44692611694336,327,102192,features,no,spiral
587736941992542616,241.0124969482422,25.497045516967773,359,102193,features,no,spiral
587736941993197872,242.30731201171875,24.651405334472656,167,102197,features,no,spiral
587725552284860526,176.4610137939453,67.70453643798828,215,10220,features,no,spiral
587736941993394254,242.7484588623047,24.435983657836918,155,102201,smooth,no,no
587736941993459892,242.8024444580078,24.354721069335938,273,102202,features,no,spiral
587736941993459986,242.89437866210935,24.39214515686035,153,102203,smooth,no,spiral
587736941993460105,243.0183563232422,24.393346786499023,179,102204,features,no,spiral
587736941993525607,243.09591674804688,24.30773162841797,217,102205,features,no,spiral
587736941993525626,243.0570373535156,24.21494674682617,166,102206,smooth,no,no
587736941993590972,243.0925445556641,24.20722007751465,126,102207,smooth,no,no
587736941993722020,243.5186004638672,24.02374839782715,133,102209,smooth,no,no
587725552284991635,177.18463134765625,67.835205078125,230,10221,features,no,spiral
587736941993853185,243.75914001464844,23.891691207885746,231,102211,features,no,no
587736941994049560,244.057373046875,23.62172508239746,228,102214,features,no,spiral
587736941994115353,244.3211669921875,23.626766204833984,179,102215,features,no,spiral
587736941994246663,244.6397857666016,23.383468627929688,343,102218,features,no,spiral
587736941994311836,244.69810485839844,23.445894241333008,272,102219,features,no,spiral
587725552284991642,177.29566955566406,67.79542541503906,337,10222,features,no,spiral
587736941994311867,244.69427490234372,23.384674072265625,441,102221,features,no,spiral
587736941994311964,244.76947021484372,23.383211135864254,401,102223,features,no,spiral
587736941994311977,244.706298828125,23.285472869873047,227,102224,features,no,spiral
587736941994508622,245.0891265869141,23.05689811706543,157,102226,smooth,no,no
587736941994770494,245.5990447998047,22.73702049255371,148,102229,features,yes,no
587736941995033028,246.21066284179688,22.342721939086918,262,102231,features,no,spiral
587736941995229499,246.5476531982422,22.196781158447266,149,102232,features,no,spiral
587736941995360581,246.8332061767578,22.072065353393555,316,102234,features,no,spiral
587736941995360621,246.82814025878903,22.034069061279297,343,102235,features,no,spiral
587736941995425934,246.9372100830078,21.807960510253903,195,102236,features,no,no
587736941995426145,246.91110229492188,21.851545333862305,182,102237,features,no,spiral
587736941995557227,247.13514709472656,21.673355102539062,331,102240,features,no,spiral
587736941995622770,247.3328857421875,21.58356475830078,236,102241,features,no,spiral
587736941995622786,247.43251037597656,21.69607162475586,286,102242,features,no,spiral
587736941995819521,247.78143310546875,21.37458610534668,168,102246,features,no,spiral
587736941995819581,247.856201171875,21.439231872558597,314,102248,features,no,spiral
587725552285122738,178.28897094726562,67.8028793334961,137,10225,features,no,no
587736941995885091,247.9049224853516,21.23246955871582,204,102252,features,no,spiral
587736941995885138,247.9341583251953,21.251384735107425,251,102253,features,no,spiral
587736941995950529,248.0106506347656,21.186681747436523,295,102255,features,no,spiral
587736941996147078,248.43218994140625,20.94183349609375,368,102258,features,no,spiral
587736941996409328,249.0539093017578,20.65450859069824,388,102260,features,no,spiral
587736941996474883,249.07296752929688,20.43434715270996,167,102261,features,no,spiral
587736941996605843,249.29217529296875,20.29947662353516,160,102263,features,no,spiral
587736941996802598,249.7866668701172,20.107568740844727,168,102266,features,no,no
587725552285188367,178.63584899902344,67.81079864501953,131,10228,smooth,no,no
587736942516699281,209.9479522705078,38.01416778564453,115,102292,smooth,no,no
587736942517026973,210.8483428955078,37.82096481323242,324,102294,features,no,spiral
587736942517092460,210.93276977539065,37.74773025512695,130,102296,smooth,no,spiral
587736942517092512,211.0084991455078,37.73380279541016,135,102297,smooth,no,spiral
587736942517223657,211.28616333007807,37.61317825317383,266,102299,features,no,spiral
587722983356170440,192.57943725585935,0.1961109638214111,162,1023,features,yes,no
587736942517551196,212.2371063232422,37.57535552978516,160,102300,features,no,spiral
587736942517616667,212.4237365722656,37.4847297668457,123,102302,smooth,no,no
587736942517682338,212.5758819580078,37.44412612915039,222,102305,features,no,spiral
587736942517747871,212.81968688964844,37.30751037597656,250,102307,features,no,spiral
587736942517813374,212.88108825683597,37.28070068359375,137,102308,smooth,no,no
587736942517878805,213.1493682861328,37.36079025268555,142,102309,smooth,no,no
587736942517944509,213.3765869140625,37.09872817993164,211,102312,features,no,spiral
587736942518075544,213.69174194335935,37.11100006103516,145,102313,smooth,no,no
587736942518140941,213.7983856201172,37.07758331298828,161,102314,smooth,no,no
587736942518337627,214.33932495117188,37.00632095336914,173,102315,features,no,spiral
587736942518468788,214.8785858154297,36.88467025756836,161,102317,features,no,spiral
587736942518730997,215.44760131835935,36.6059799194336,128,102318,features,no,no
587736942518796509,215.6766815185547,36.64377975463867,176,102319,features,no,spiral
587736942518861928,215.73898315429688,36.498966217041016,168,102320,smooth,no,spiral
587736942518862016,215.87013244628903,36.57136154174805,179,102321,features,no,spiral
587736942518927491,216.04318237304688,36.57600021362305,301,102323,features,no,spiral
587736942519386225,217.1988983154297,36.24215698242188,284,102328,features,no,spiral
587736942519386293,217.3144989013672,36.16234970092773,140,102329,smooth,no,no
587725552285515890,180.4030914306641,68.02411651611328,187,10233,features,no,spiral
587736942519582889,217.70643615722656,35.967506408691406,231,102331,features,no,spiral
587736942519582917,217.8089904785156,36.05860137939453,259,102332,features,no,spiral
587736942519713952,218.1451416015625,35.96402359008789,373,102333,features,no,spiral
587736942519910634,218.73085021972656,35.80290985107422,296,102334,features,no,spiral
587736942519976129,218.70460510253903,35.713130950927734,128,102335,smooth,no,no
587736942520172707,219.2140350341797,35.47470474243164,160,102337,features,no,spiral
587736942520238244,219.42941284179688,35.47663497924805,283,102338,features,no,spiral
587736942520434812,219.9844512939453,35.19152069091797,385,102342,features,no,spiral
587736942520565788,220.26397705078125,35.14836883544922,170,102343,smooth,no,no
587736942520828081,221.11651611328125,35.01854705810547,264,102346,features,no,spiral
587736942520828149,221.01129150390625,34.86764144897461,248,102347,features,no,spiral
587736942521090267,221.7261505126953,34.65423583984375,238,102351,features,no,spiral
587736942521352395,222.43746948242188,34.58173751831055,168,102353,features,no,spiral
587736942521483436,222.666259765625,34.4281005859375,134,102354,smooth,no,no
587736942521549010,222.8712158203125,34.330318450927734,196,102356,features,no,spiral
587736942521680054,223.2263946533203,34.17394256591797,160,102359,smooth,no,no
587725552286564504,186.79083251953125,68.06570434570312,133,10236,smooth,no,no
587736942521876559,223.69908142089844,34.01597213745117,155,102361,smooth,no,no
587736942521876627,223.635009765625,34.04842758178711,139,102362,features,no,no
587736942521876655,223.62063598632807,34.00059127807617,334,102363,features,no,spiral
587736942521942045,223.8968963623047,34.05866622924805,178,102364,smooth,no,no
587736942522007645,223.93487548828125,33.9184684753418,285,102365,features,no,spiral
587736942522007653,223.9810485839844,34.00269317626953,159,102366,features,no,spiral
587736942522007684,224.01206970214844,33.97147750854492,358,102368,features,no,spiral
587736942522007730,224.0962829589844,33.98391342163086,201,102369,features,no,spiral
587725552286629973,187.11782836914065,67.99656677246094,140,10237,smooth,no,no
587736942522073265,224.2499237060547,33.846649169921875,342,102370,features,no,spiral
587736942522269929,224.70968627929688,33.632354736328125,152,102371,smooth,no,no
587736942522400934,224.91598510742188,33.48191833496094,136,102373,smooth,no,no
587736942522401005,225.0566253662109,33.587799072265625,145,102375,features,no,spiral
587736942522401014,225.0540771484375,33.54805374145508,385,102376,features,no,spiral
587736942522728631,225.74652099609372,33.1972541809082,128,102379,features,no,spiral
587725552286630000,187.25592041015625,68.01798248291016,134,10238,features,no,spiral
587736942523449527,227.5713653564453,32.413814544677734,130,102381,smooth,no,no
587736942523646172,228.13949584960935,32.313926696777344,154,102383,smooth,no,no
587736942524104879,229.10482788085935,31.85264587402344,291,102388,features,no,spiral
587736942524432574,229.9247131347656,31.48489189147949,384,102392,features,no,spiral
587736942524498153,230.10438537597656,31.567598342895508,182,102393,features,no,spiral
587736942524629232,230.3722686767578,31.385204315185547,336,102396,features,no,spiral
587736942524629307,230.4807586669922,31.38680458068848,151,102398,features,no,spiral
587736942524629315,230.4593811035156,31.346662521362305,214,102399,features,no,spiral
587725552286695654,187.8117828369141,67.93385314941406,147,10240,features,no,spiral
587736942524629342,230.52444458007807,31.386796951293945,165,102400,features,no,spiral
587736942524694562,230.5082550048828,31.23307609558105,151,102401,features,yes,no
587736942524694666,230.6699066162109,31.270835876464844,218,102402,features,no,spiral
587736942524694701,230.54283142089844,31.361433029174805,134,102403,features,no,no
587736942524694796,230.54937744140625,31.225984573364254,133,102404,features,no,no
587736942524694885,230.5775451660156,31.181737899780277,240,102406,features,no,spiral
587736942524825707,230.82925415039065,31.145139694213867,257,102411,features,no,spiral
587736942524825752,230.89964294433597,31.172536849975582,190,102412,smooth,no,spiral
587736942524825796,230.8446350097656,31.039573669433597,190,102414,features,no,spiral
587736942524825832,230.947509765625,31.195287704467773,139,102416,smooth,no,no
587736942524825920,230.89614868164065,31.019174575805664,164,102417,features,no,spiral
587736942524891167,231.02633666992188,31.096885681152344,163,102419,features,no,no
587725552287023239,189.49468994140625,67.88407897949219,148,10242,smooth,no,spiral
587736942524891361,231.0252685546875,31.044532775878903,363,102421,features,no,spiral
587736942524891377,231.0785217285156,31.09250259399414,283,102423,features,no,spiral
587736942524891423,231.064453125,30.95302391052246,164,102424,features,no,spiral
587736942525219035,231.8721923828125,30.7783203125,177,102427,smooth,no,spiral
587736942525284574,231.92770385742188,30.55047607421875,203,102428,features,no,spiral
587736942525284636,231.96585083007807,30.5109920501709,129,102429,smooth,no,no
587736942525349926,232.1633453369141,30.62248992919922,199,102430,features,no,spiral
587736942525350063,232.0440368652344,30.58853912353516,134,102431,features,no,spiral
587736942525350121,232.1138153076172,30.571638107299805,138,102432,smooth,no,no
587736942525350134,232.0855712890625,30.49740219116211,139,102433,smooth,no,no
587736942525350147,232.1775054931641,30.633602142333984,215,102434,features,yes,spiral
587736942525350150,232.0989227294922,30.507795333862305,141,102435,smooth,no,no
587736942525350154,232.10801696777344,30.52078628540039,155,102436,features,no,spiral
587736942525481135,232.3936920166016,30.471454620361328,231,102440,features,no,spiral
587736942525481217,232.4840240478516,30.47779083251953,192,102441,features,no,spiral
587736942525612306,232.73931884765625,30.192306518554688,302,102444,features,no,spiral
587736942525677871,232.96121215820312,30.17679023742676,242,102446,features,no,spiral
587736942525808678,233.1483154296875,30.099544525146484,281,102448,features,no,spiral
587736942525808961,233.2752227783203,30.09073829650879,291,102449,features,no,spiral
587725552287219851,191.00018310546875,68.00007629394531,196,10245,features,no,spiral
587736942525874520,233.3900604248047,29.95635414123535,349,102451,features,no,spiral
587736942525939836,233.4650115966797,30.004100799560547,145,102452,smooth,no,spiral
587736942525939964,233.60302734375,29.94314384460449,191,102454,features,no,spiral
587736942526136608,233.92083740234372,29.600101470947266,261,102455,features,no,spiral
587736942526398665,234.6715545654297,29.45908546447754,138,102458,smooth,no,no
587725552287416422,191.85079956054688,67.79379272460938,322,10246,features,no,spiral
587736942526464194,234.7095642089844,29.423925399780277,330,102461,features,no,spiral
587736942526857413,235.5944366455078,28.939062118530277,226,102463,features,no,spiral
587736942526922927,235.731689453125,28.924575805664062,275,102465,features,no,spiral
587736942526988476,235.8062896728516,28.74944496154785,382,102466,features,no,spiral
587736942527185207,236.34454345703125,28.46125602722168,260,102467,features,no,spiral
587736942527447299,236.90000915527344,28.16132354736328,169,102473,features,yes,no
587736942527709375,237.50665283203125,27.816808700561523,145,102477,smooth,no,spiral
587736942527709444,237.4334716796875,27.849105834960938,188,102478,features,no,spiral
587736942527774960,237.58383178710935,27.77855110168457,189,102481,features,no,spiral
587736942527775026,237.72882080078125,27.87785148620605,238,102482,features,no,spiral
587736942527971552,237.99632263183597,27.55492782592773,300,102488,features,no,spiral
587736942527971597,238.0283203125,27.55874252319336,160,102490,features,no,no
587736942527971619,238.11952209472656,27.68777084350586,144,102491,features,no,spiral
587736942528037016,238.2997283935547,27.55573844909668,152,102495,smooth,no,no
587736942528037106,238.1259002685547,27.474647521972656,221,102496,features,no,spiral
587736942528037136,238.18768310546875,27.524885177612305,277,102497,features,no,spiral
587736942528037222,238.2933349609375,27.57993698120117,150,102499,smooth,no,spiral
587725552287678577,193.51670837402344,67.80070495605469,403,10250,features,no,spiral
587736942528168105,238.50428771972656,27.468883514404297,138,102503,smooth,no,no
